# "All scores of the run."
,value,score,CV,CV_col,model,target,mean,sem
25,1.0,Acc_group,train,CV_25,XGBC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,XGBC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,XGBC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,XGBC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,XGBC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,train,CV_30,XGBC,classifier_Selection,1.0,0.0
31,1.0,Acc_group,train,CV_31,XGBC,classifier_Selection,1.0,0.0
32,1.0,Acc_group,test,CV_0,XGBC,classifier_Selection,0.75,0.0777713771047819
33,0.0,Acc_group,test,CV_1,XGBC,classifier_Selection,0.75,0.0777713771047819
34,0.0,Acc_group,test,CV_2,XGBC,classifier_Selection,0.75,0.0777713771047819
35,1.0,Acc_group,test,CV_3,XGBC,classifier_Selection,0.75,0.0777713771047819
36,0.0,Acc_group,test,CV_4,XGBC,classifier_Selection,0.75,0.0777713771047819
37,0.0,Acc_group,test,CV_5,XGBC,classifier_Selection,0.75,0.0777713771047819
38,0.0,Acc_group,test,CV_6,XGBC,classifier_Selection,0.75,0.0777713771047819
39,1.0,Acc_group,test,CV_7,XGBC,classifier_Selection,0.75,0.0777713771047819
40,1.0,Acc_group,test,CV_8,XGBC,classifier_Selection,0.75,0.0777713771047819
41,0.0,Acc_group,test,CV_9,XGBC,classifier_Selection,0.75,0.0777713771047819
42,1.0,Acc_group,test,CV_10,XGBC,classifier_Selection,0.75,0.0777713771047819
43,1.0,Acc_group,test,CV_11,XGBC,classifier_Selection,0.75,0.0777713771047819
44,1.0,Acc_group,test,CV_12,XGBC,classifier_Selection,0.75,0.0777713771047819
45,0.0,Acc_group,test,CV_13,XGBC,classifier_Selection,0.75,0.0777713771047819
46,1.0,Acc_group,test,CV_14,XGBC,classifier_Selection,0.75,0.0777713771047819
47,1.0,Acc_group,test,CV_15,XGBC,classifier_Selection,0.75,0.0777713771047819
48,0.0,Acc_group,test,CV_16,XGBC,classifier_Selection,0.75,0.0777713771047819
49,1.0,Acc_group,test,CV_17,XGBC,classifier_Selection,0.75,0.0777713771047819
50,1.0,Acc_group,test,CV_18,XGBC,classifier_Selection,0.75,0.0777713771047819
51,1.0,Acc_group,test,CV_19,XGBC,classifier_Selection,0.75,0.0777713771047819
52,1.0,Acc_group,test,CV_20,XGBC,classifier_Selection,0.75,0.0777713771047819
53,1.0,Acc_group,test,CV_21,XGBC,classifier_Selection,0.75,0.0777713771047819
54,1.0,Acc_group,test,CV_22,XGBC,classifier_Selection,0.75,0.0777713771047819
55,1.0,Acc_group,test,CV_23,XGBC,classifier_Selection,0.75,0.0777713771047819
56,1.0,Acc_group,test,CV_24,XGBC,classifier_Selection,0.75,0.0777713771047819
57,1.0,Acc_group,test,CV_25,XGBC,classifier_Selection,0.75,0.0777713771047819
58,1.0,Acc_group,test,CV_26,XGBC,classifier_Selection,0.75,0.0777713771047819
59,1.0,Acc_group,test,CV_27,XGBC,classifier_Selection,0.75,0.0777713771047819
60,1.0,Acc_group,test,CV_28,XGBC,classifier_Selection,0.75,0.0777713771047819
61,1.0,Acc_group,test,CV_29,XGBC,classifier_Selection,0.75,0.0777713771047819
62,1.0,Acc_group,test,CV_30,XGBC,classifier_Selection,0.75,0.0777713771047819
63,1.0,Acc_group,test,CV_31,XGBC,classifier_Selection,0.75,0.0777713771047819
0,1.0,Acc_group,train,CV_0,RFC,classifier_Selection,1.0,0.0
1,1.0,Acc_group,train,CV_1,RFC,classifier_Selection,1.0,0.0
2,1.0,Acc_group,train,CV_2,RFC,classifier_Selection,1.0,0.0
3,1.0,Acc_group,train,CV_3,RFC,classifier_Selection,1.0,0.0
4,1.0,Acc_group,train,CV_4,RFC,classifier_Selection,1.0,0.0
5,1.0,Acc_group,train,CV_5,RFC,classifier_Selection,1.0,0.0
6,1.0,Acc_group,train,CV_6,RFC,classifier_Selection,1.0,0.0
7,1.0,Acc_group,train,CV_7,RFC,classifier_Selection,1.0,0.0
8,1.0,Acc_group,train,CV_8,RFC,classifier_Selection,1.0,0.0
9,1.0,Acc_group,train,CV_9,RFC,classifier_Selection,1.0,0.0
10,1.0,Acc_group,train,CV_10,RFC,classifier_Selection,1.0,0.0
11,1.0,Acc_group,train,CV_11,RFC,classifier_Selection,1.0,0.0
12,1.0,Acc_group,train,CV_12,RFC,classifier_Selection,1.0,0.0
13,1.0,Acc_group,train,CV_13,RFC,classifier_Selection,1.0,0.0
14,1.0,Acc_group,train,CV_14,RFC,classifier_Selection,1.0,0.0
15,1.0,Acc_group,train,CV_15,RFC,classifier_Selection,1.0,0.0
16,1.0,Acc_group,train,CV_16,RFC,classifier_Selection,1.0,0.0
17,1.0,Acc_group,train,CV_17,RFC,classifier_Selection,1.0,0.0
18,1.0,Acc_group,train,CV_18,RFC,classifier_Selection,1.0,0.0
19,1.0,Acc_group,train,CV_19,RFC,classifier_Selection,1.0,0.0
20,1.0,Acc_group,train,CV_20,RFC,classifier_Selection,1.0,0.0
21,1.0,Acc_group,train,CV_21,RFC,classifier_Selection,1.0,0.0
22,1.0,Acc_group,train,CV_22,RFC,classifier_Selection,1.0,0.0
23,1.0,Acc_group,train,CV_23,RFC,classifier_Selection,1.0,0.0
24,1.0,Acc_group,train,CV_24,RFC,classifier_Selection,1.0,0.0
25,1.0,Acc_group,train,CV_25,RFC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,RFC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,RFC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,RFC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,RFC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,train,CV_30,RFC,classifier_Selection,1.0,0.0
31,1.0,Acc_group,train,CV_31,RFC,classifier_Selection,1.0,0.0
32,1.0,Acc_group,test,CV_0,RFC,classifier_Selection,0.8125,0.0701021719786843
33,0.0,Acc_group,test,CV_1,RFC,classifier_Selection,0.8125,0.0701021719786843
34,0.0,Acc_group,test,CV_2,RFC,classifier_Selection,0.8125,0.0701021719786843
35,1.0,Acc_group,test,CV_3,RFC,classifier_Selection,0.8125,0.0701021719786843
36,0.0,Acc_group,test,CV_4,RFC,classifier_Selection,0.8125,0.0701021719786843
37,0.0,Acc_group,test,CV_5,RFC,classifier_Selection,0.8125,0.0701021719786843
38,1.0,Acc_group,test,CV_6,RFC,classifier_Selection,0.8125,0.0701021719786843
39,1.0,Acc_group,test,CV_7,RFC,classifier_Selection,0.8125,0.0701021719786843
40,1.0,Acc_group,test,CV_8,RFC,classifier_Selection,0.8125,0.0701021719786843
41,1.0,Acc_group,test,CV_9,RFC,classifier_Selection,0.8125,0.0701021719786843
42,1.0,Acc_group,test,CV_10,RFC,classifier_Selection,0.8125,0.0701021719786843
43,1.0,Acc_group,test,CV_11,RFC,classifier_Selection,0.8125,0.0701021719786843
44,1.0,Acc_group,test,CV_12,RFC,classifier_Selection,0.8125,0.0701021719786843
45,0.0,Acc_group,test,CV_13,RFC,classifier_Selection,0.8125,0.0701021719786843
46,1.0,Acc_group,test,CV_14,RFC,classifier_Selection,0.8125,0.0701021719786843
47,1.0,Acc_group,test,CV_15,RFC,classifier_Selection,0.8125,0.0701021719786843
48,1.0,Acc_group,test,CV_16,RFC,classifier_Selection,0.8125,0.0701021719786843
49,1.0,Acc_group,test,CV_17,RFC,classifier_Selection,0.8125,0.0701021719786843
50,1.0,Acc_group,test,CV_18,RFC,classifier_Selection,0.8125,0.0701021719786843
51,1.0,Acc_group,test,CV_19,RFC,classifier_Selection,0.8125,0.0701021719786843
52,1.0,Acc_group,test,CV_20,RFC,classifier_Selection,0.8125,0.0701021719786843
53,1.0,Acc_group,test,CV_21,RFC,classifier_Selection,0.8125,0.0701021719786843
54,1.0,Acc_group,test,CV_22,RFC,classifier_Selection,0.8125,0.0701021719786843
55,0.0,Acc_group,test,CV_23,RFC,classifier_Selection,0.8125,0.0701021719786843
56,1.0,Acc_group,test,CV_24,RFC,classifier_Selection,0.8125,0.0701021719786843
57,1.0,Acc_group,test,CV_25,RFC,classifier_Selection,0.8125,0.0701021719786843
58,1.0,Acc_group,test,CV_26,RFC,classifier_Selection,0.8125,0.0701021719786843
59,1.0,Acc_group,test,CV_27,RFC,classifier_Selection,0.8125,0.0701021719786843
60,1.0,Acc_group,test,CV_28,RFC,classifier_Selection,0.8125,0.0701021719786843
61,1.0,Acc_group,test,CV_29,RFC,classifier_Selection,0.8125,0.0701021719786843
62,1.0,Acc_group,test,CV_30,RFC,classifier_Selection,0.8125,0.0701021719786843
63,1.0,Acc_group,test,CV_31,RFC,classifier_Selection,0.8125,0.0701021719786843
0,0.9354838709677419,Acc_group,train,CV_0,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
1,0.9354838709677419,Acc_group,train,CV_1,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
2,0.9354838709677419,Acc_group,train,CV_2,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
3,0.9354838709677419,Acc_group,train,CV_3,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
4,0.9032258064516129,Acc_group,train,CV_4,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
5,0.967741935483871,Acc_group,train,CV_5,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
6,0.9354838709677419,Acc_group,train,CV_6,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
7,0.967741935483871,Acc_group,train,CV_7,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
8,0.9354838709677419,Acc_group,train,CV_8,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
9,0.9354838709677419,Acc_group,train,CV_9,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
10,0.9354838709677419,Acc_group,train,CV_10,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
11,0.9354838709677419,Acc_group,train,CV_11,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
12,0.9354838709677419,Acc_group,train,CV_12,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
13,0.9354838709677419,Acc_group,train,CV_13,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
14,0.9354838709677419,Acc_group,train,CV_14,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
15,0.9354838709677419,Acc_group,train,CV_15,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
16,0.9354838709677419,Acc_group,train,CV_16,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
17,0.9354838709677419,Acc_group,train,CV_17,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
18,0.9354838709677419,Acc_group,train,CV_18,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
19,0.9354838709677419,Acc_group,train,CV_19,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
20,0.9354838709677419,Acc_group,train,CV_20,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
21,0.9354838709677419,Acc_group,train,CV_21,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
22,0.9354838709677419,Acc_group,train,CV_22,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
23,0.9354838709677419,Acc_group,train,CV_23,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
24,0.9354838709677419,Acc_group,train,CV_24,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
25,0.9354838709677419,Acc_group,train,CV_25,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
26,0.9354838709677419,Acc_group,train,CV_26,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
27,0.9354838709677419,Acc_group,train,CV_27,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
28,0.9354838709677419,Acc_group,train,CV_28,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
29,0.9354838709677419,Acc_group,train,CV_29,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
30,0.9354838709677419,Acc_group,train,CV_30,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
31,0.9354838709677419,Acc_group,train,CV_31,LogR,classifier_Selection,0.9364919354838709,0.0017646934900123798
32,1.0,Acc_group,test,CV_0,LogR,classifier_Selection,0.84375,0.06521328221627365
33,0.0,Acc_group,test,CV_1,LogR,classifier_Selection,0.84375,0.06521328221627365
34,0.0,Acc_group,test,CV_2,LogR,classifier_Selection,0.84375,0.06521328221627365
35,1.0,Acc_group,test,CV_3,LogR,classifier_Selection,0.84375,0.06521328221627365
36,0.0,Acc_group,test,CV_4,LogR,classifier_Selection,0.84375,0.06521328221627365
37,0.0,Acc_group,test,CV_5,LogR,classifier_Selection,0.84375,0.06521328221627365
38,1.0,Acc_group,test,CV_6,LogR,classifier_Selection,0.84375,0.06521328221627365
39,0.0,Acc_group,test,CV_7,LogR,classifier_Selection,0.84375,0.06521328221627365
40,1.0,Acc_group,test,CV_8,LogR,classifier_Selection,0.84375,0.06521328221627365
41,1.0,Acc_group,test,CV_9,LogR,classifier_Selection,0.84375,0.06521328221627365
42,1.0,Acc_group,test,CV_10,LogR,classifier_Selection,0.84375,0.06521328221627365
43,1.0,Acc_group,test,CV_11,LogR,classifier_Selection,0.84375,0.06521328221627365
44,1.0,Acc_group,test,CV_12,LogR,classifier_Selection,0.84375,0.06521328221627365
45,1.0,Acc_group,test,CV_13,LogR,classifier_Selection,0.84375,0.06521328221627365
46,1.0,Acc_group,test,CV_14,LogR,classifier_Selection,0.84375,0.06521328221627365
47,1.0,Acc_group,test,CV_15,LogR,classifier_Selection,0.84375,0.06521328221627365
48,1.0,Acc_group,test,CV_16,LogR,classifier_Selection,0.84375,0.06521328221627365
49,1.0,Acc_group,test,CV_17,LogR,classifier_Selection,0.84375,0.06521328221627365
50,1.0,Acc_group,test,CV_18,LogR,classifier_Selection,0.84375,0.06521328221627365
51,1.0,Acc_group,test,CV_19,LogR,classifier_Selection,0.84375,0.06521328221627365
52,1.0,Acc_group,test,CV_20,LogR,classifier_Selection,0.84375,0.06521328221627365
53,1.0,Acc_group,test,CV_21,LogR,classifier_Selection,0.84375,0.06521328221627365
54,1.0,Acc_group,test,CV_22,LogR,classifier_Selection,0.84375,0.06521328221627365
55,1.0,Acc_group,test,CV_23,LogR,classifier_Selection,0.84375,0.06521328221627365
56,1.0,Acc_group,test,CV_24,LogR,classifier_Selection,0.84375,0.06521328221627365
57,1.0,Acc_group,test,CV_25,LogR,classifier_Selection,0.84375,0.06521328221627365
58,1.0,Acc_group,test,CV_26,LogR,classifier_Selection,0.84375,0.06521328221627365
59,1.0,Acc_group,test,CV_27,LogR,classifier_Selection,0.84375,0.06521328221627365
60,1.0,Acc_group,test,CV_28,LogR,classifier_Selection,0.84375,0.06521328221627365
61,1.0,Acc_group,test,CV_29,LogR,classifier_Selection,0.84375,0.06521328221627365
62,1.0,Acc_group,test,CV_30,LogR,classifier_Selection,0.84375,0.06521328221627365
63,1.0,Acc_group,test,CV_31,LogR,classifier_Selection,0.84375,0.06521328221627365
0,1.0,Acc_group,train,CV_0,NNC,classifier_Selection,1.0,0.0
1,1.0,Acc_group,train,CV_1,NNC,classifier_Selection,1.0,0.0
2,1.0,Acc_group,train,CV_2,NNC,classifier_Selection,1.0,0.0
3,1.0,Acc_group,train,CV_3,NNC,classifier_Selection,1.0,0.0
4,1.0,Acc_group,train,CV_4,NNC,classifier_Selection,1.0,0.0
5,1.0,Acc_group,train,CV_5,NNC,classifier_Selection,1.0,0.0
6,1.0,Acc_group,train,CV_6,NNC,classifier_Selection,1.0,0.0
7,1.0,Acc_group,train,CV_7,NNC,classifier_Selection,1.0,0.0
8,1.0,Acc_group,train,CV_8,NNC,classifier_Selection,1.0,0.0
9,1.0,Acc_group,train,CV_9,NNC,classifier_Selection,1.0,0.0
10,1.0,Acc_group,train,CV_10,NNC,classifier_Selection,1.0,0.0
11,1.0,Acc_group,train,CV_11,NNC,classifier_Selection,1.0,0.0
12,1.0,Acc_group,train,CV_12,NNC,classifier_Selection,1.0,0.0
13,1.0,Acc_group,train,CV_13,NNC,classifier_Selection,1.0,0.0
14,1.0,Acc_group,train,CV_14,NNC,classifier_Selection,1.0,0.0
15,1.0,Acc_group,train,CV_15,NNC,classifier_Selection,1.0,0.0
16,1.0,Acc_group,train,CV_16,NNC,classifier_Selection,1.0,0.0
17,1.0,Acc_group,train,CV_17,NNC,classifier_Selection,1.0,0.0
18,1.0,Acc_group,train,CV_18,NNC,classifier_Selection,1.0,0.0
19,1.0,Acc_group,train,CV_19,NNC,classifier_Selection,1.0,0.0
20,1.0,Acc_group,train,CV_20,NNC,classifier_Selection,1.0,0.0
21,1.0,Acc_group,train,CV_21,NNC,classifier_Selection,1.0,0.0
22,1.0,Acc_group,train,CV_22,NNC,classifier_Selection,1.0,0.0
23,1.0,Acc_group,train,CV_23,NNC,classifier_Selection,1.0,0.0
24,1.0,Acc_group,train,CV_24,NNC,classifier_Selection,1.0,0.0
25,1.0,Acc_group,train,CV_25,NNC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,NNC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,NNC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,NNC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,NNC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,train,CV_30,NNC,classifier_Selection,1.0,0.0
31,1.0,Acc_group,train,CV_31,NNC,classifier_Selection,1.0,0.0
32,1.0,Acc_group,test,CV_0,NNC,classifier_Selection,0.8125,0.0701021719786843
33,0.0,Acc_group,test,CV_1,NNC,classifier_Selection,0.8125,0.0701021719786843
34,0.0,Acc_group,test,CV_2,NNC,classifier_Selection,0.8125,0.0701021719786843
35,1.0,Acc_group,test,CV_3,NNC,classifier_Selection,0.8125,0.0701021719786843
36,0.0,Acc_group,test,CV_4,NNC,classifier_Selection,0.8125,0.0701021719786843
37,0.0,Acc_group,test,CV_5,NNC,classifier_Selection,0.8125,0.0701021719786843
38,1.0,Acc_group,test,CV_6,NNC,classifier_Selection,0.8125,0.0701021719786843
39,0.0,Acc_group,test,CV_7,NNC,classifier_Selection,0.8125,0.0701021719786843
40,1.0,Acc_group,test,CV_8,NNC,classifier_Selection,0.8125,0.0701021719786843
41,1.0,Acc_group,test,CV_9,NNC,classifier_Selection,0.8125,0.0701021719786843
42,1.0,Acc_group,test,CV_10,NNC,classifier_Selection,0.8125,0.0701021719786843
43,1.0,Acc_group,test,CV_11,NNC,classifier_Selection,0.8125,0.0701021719786843
44,1.0,Acc_group,test,CV_12,NNC,classifier_Selection,0.8125,0.0701021719786843
45,1.0,Acc_group,test,CV_13,NNC,classifier_Selection,0.8125,0.0701021719786843
46,1.0,Acc_group,test,CV_14,NNC,classifier_Selection,0.8125,0.0701021719786843
47,1.0,Acc_group,test,CV_15,NNC,classifier_Selection,0.8125,0.0701021719786843
48,0.0,Acc_group,test,CV_16,NNC,classifier_Selection,0.8125,0.0701021719786843
49,1.0,Acc_group,test,CV_17,NNC,classifier_Selection,0.8125,0.0701021719786843
50,1.0,Acc_group,test,CV_18,NNC,classifier_Selection,0.8125,0.0701021719786843
51,1.0,Acc_group,test,CV_19,NNC,classifier_Selection,0.8125,0.0701021719786843
52,1.0,Acc_group,test,CV_20,NNC,classifier_Selection,0.8125,0.0701021719786843
53,1.0,Acc_group,test,CV_21,NNC,classifier_Selection,0.8125,0.0701021719786843
54,1.0,Acc_group,test,CV_22,NNC,classifier_Selection,0.8125,0.0701021719786843
55,1.0,Acc_group,test,CV_23,NNC,classifier_Selection,0.8125,0.0701021719786843
56,1.0,Acc_group,test,CV_24,NNC,classifier_Selection,0.8125,0.0701021719786843
57,1.0,Acc_group,test,CV_25,NNC,classifier_Selection,0.8125,0.0701021719786843
58,1.0,Acc_group,test,CV_26,NNC,classifier_Selection,0.8125,0.0701021719786843
59,1.0,Acc_group,test,CV_27,NNC,classifier_Selection,0.8125,0.0701021719786843
60,1.0,Acc_group,test,CV_28,NNC,classifier_Selection,0.8125,0.0701021719786843
61,1.0,Acc_group,test,CV_29,NNC,classifier_Selection,0.8125,0.0701021719786843
62,1.0,Acc_group,test,CV_30,NNC,classifier_Selection,0.8125,0.0701021719786843
63,1.0,Acc_group,test,CV_31,NNC,classifier_Selection,0.8125,0.0701021719786843
0,1.0,Acc_group,train,CV_0,GPC,classifier_Selection,1.0,0.0
1,1.0,Acc_group,train,CV_1,GPC,classifier_Selection,1.0,0.0
2,1.0,Acc_group,train,CV_2,GPC,classifier_Selection,1.0,0.0
3,1.0,Acc_group,train,CV_3,GPC,classifier_Selection,1.0,0.0
4,1.0,Acc_group,train,CV_4,GPC,classifier_Selection,1.0,0.0
5,1.0,Acc_group,train,CV_5,GPC,classifier_Selection,1.0,0.0
6,1.0,Acc_group,train,CV_6,GPC,classifier_Selection,1.0,0.0
7,1.0,Acc_group,train,CV_7,GPC,classifier_Selection,1.0,0.0
8,1.0,Acc_group,train,CV_8,GPC,classifier_Selection,1.0,0.0
9,1.0,Acc_group,train,CV_9,GPC,classifier_Selection,1.0,0.0
10,1.0,Acc_group,train,CV_10,GPC,classifier_Selection,1.0,0.0
11,1.0,Acc_group,train,CV_11,GPC,classifier_Selection,1.0,0.0
12,1.0,Acc_group,train,CV_12,GPC,classifier_Selection,1.0,0.0
13,1.0,Acc_group,train,CV_13,GPC,classifier_Selection,1.0,0.0
14,1.0,Acc_group,train,CV_14,GPC,classifier_Selection,1.0,0.0
15,1.0,Acc_group,train,CV_15,GPC,classifier_Selection,1.0,0.0
16,1.0,Acc_group,train,CV_16,GPC,classifier_Selection,1.0,0.0
17,1.0,Acc_group,train,CV_17,GPC,classifier_Selection,1.0,0.0
18,1.0,Acc_group,train,CV_18,GPC,classifier_Selection,1.0,0.0
19,1.0,Acc_group,train,CV_19,GPC,classifier_Selection,1.0,0.0
20,1.0,Acc_group,train,CV_20,GPC,classifier_Selection,1.0,0.0
21,1.0,Acc_group,train,CV_21,GPC,classifier_Selection,1.0,0.0
22,1.0,Acc_group,train,CV_22,GPC,classifier_Selection,1.0,0.0
23,1.0,Acc_group,train,CV_23,GPC,classifier_Selection,1.0,0.0
24,1.0,Acc_group,train,CV_24,GPC,classifier_Selection,1.0,0.0
25,1.0,Acc_group,train,CV_25,GPC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,GPC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,GPC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,GPC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,GPC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,train,CV_30,GPC,classifier_Selection,1.0,0.0
31,1.0,Acc_group,train,CV_31,GPC,classifier_Selection,1.0,0.0
32,1.0,Acc_group,test,CV_0,GPC,classifier_Selection,0.75,0.0777713771047819
33,0.0,Acc_group,test,CV_1,GPC,classifier_Selection,0.75,0.0777713771047819
34,1.0,Acc_group,test,CV_2,GPC,classifier_Selection,0.75,0.0777713771047819
35,1.0,Acc_group,test,CV_3,GPC,classifier_Selection,0.75,0.0777713771047819
36,0.0,Acc_group,test,CV_4,GPC,classifier_Selection,0.75,0.0777713771047819
37,1.0,Acc_group,test,CV_5,GPC,classifier_Selection,0.75,0.0777713771047819
38,1.0,Acc_group,test,CV_6,GPC,classifier_Selection,0.75,0.0777713771047819
39,1.0,Acc_group,test,CV_7,GPC,classifier_Selection,0.75,0.0777713771047819
40,1.0,Acc_group,test,CV_8,GPC,classifier_Selection,0.75,0.0777713771047819
41,1.0,Acc_group,test,CV_9,GPC,classifier_Selection,0.75,0.0777713771047819
42,1.0,Acc_group,test,CV_10,GPC,classifier_Selection,0.75,0.0777713771047819
43,1.0,Acc_group,test,CV_11,GPC,classifier_Selection,0.75,0.0777713771047819
44,1.0,Acc_group,test,CV_12,GPC,classifier_Selection,0.75,0.0777713771047819
45,0.0,Acc_group,test,CV_13,GPC,classifier_Selection,0.75,0.0777713771047819
46,0.0,Acc_group,test,CV_14,GPC,classifier_Selection,0.75,0.0777713771047819
47,1.0,Acc_group,test,CV_15,GPC,classifier_Selection,0.75,0.0777713771047819
48,1.0,Acc_group,test,CV_16,GPC,classifier_Selection,0.75,0.0777713771047819
49,1.0,Acc_group,test,CV_17,GPC,classifier_Selection,0.75,0.0777713771047819
50,0.0,Acc_group,test,CV_18,GPC,classifier_Selection,0.75,0.0777713771047819
51,1.0,Acc_group,test,CV_19,GPC,classifier_Selection,0.75,0.0777713771047819
52,1.0,Acc_group,test,CV_20,GPC,classifier_Selection,0.75,0.0777713771047819
53,1.0,Acc_group,test,CV_21,GPC,classifier_Selection,0.75,0.0777713771047819
54,1.0,Acc_group,test,CV_22,GPC,classifier_Selection,0.75,0.0777713771047819
55,0.0,Acc_group,test,CV_23,GPC,classifier_Selection,0.75,0.0777713771047819
56,1.0,Acc_group,test,CV_24,GPC,classifier_Selection,0.75,0.0777713771047819
57,1.0,Acc_group,test,CV_25,GPC,classifier_Selection,0.75,0.0777713771047819
58,0.0,Acc_group,test,CV_26,GPC,classifier_Selection,0.75,0.0777713771047819
59,0.0,Acc_group,test,CV_27,GPC,classifier_Selection,0.75,0.0777713771047819
60,1.0,Acc_group,test,CV_28,GPC,classifier_Selection,0.75,0.0777713771047819
61,1.0,Acc_group,test,CV_29,GPC,classifier_Selection,0.75,0.0777713771047819
62,1.0,Acc_group,test,CV_30,GPC,classifier_Selection,0.75,0.0777713771047819
